start,end,name,dna
2492834,2493031,CA_C2384,Genome
2493152,2493679,CA_C2385,Genome
2493676,2494557,CA_C2386,Genome
2494705,2494959,CA_C2387,Genome
2495037,2496200,CA_C2388,Genome
2496182,2497069,CA_C2389,Genome
2497215,2498252,CA_C2390,Genome
2498277,2499503,CA_C2391,Genome
2499571,2501310,CA_C2392,Genome
2501311,2503044,CA_C2393,Genome
2503193,2504053,CA_C2394,Genome
2504475,2505011,CA_C2395,Genome
2505077,2505919,CA_C2396,Genome
2506022,2506738,CA_C2397,Genome
2506788,2508083,CA_C2398,Genome
2508166,2510811,CA_C2399,Genome
2511267,2511800,CA_C2400,Genome
2511838,2516133,CA_C2401,Genome
2516344,2516703,CA_C2402,Genome
2516820,2521274,CA_C2403,Genome
2521289,2522164,CA_C2404,Genome
2522229,2523389,CA_C2405,Genome
2523392,2524630,CA_C2406,Genome
2524596,2524991,CA_C2407,Genome
2525013,2526179,CA_C2408,Genome
2526412,2527605,CA_C2409,Genome
2527627,2528271,CA_C2410,Genome
2528273,2529523,CA_C2411,Genome
2529722,2530684,CA_C2412,Genome
2530721,2531221,CA_C2413,Genome
2531318,2532901,CA_C2414,Genome
2533043,2533537,CA_C2415,Genome
2533874,2534581,CA_C2416,Genome
2534859,2535647,CA_C2418,Genome
2535793,2536665,CA_C2419,Genome
2536592,2537731,CA_C2420,Genome
2537768,2538874,CA_C2421,Genome
2538897,2539769,CA_C2422,Genome
2539788,2540579,CA_C2423,Genome
2540750,2541601,CA_C2424,Genome
2541823,2542749,CA_C2426,Genome
2542721,2543812,CA_C2427,Genome
2543800,2544759,CA_C2428,Genome
2544807,2545685,CA_C2429,Genome
2546049,2546513,CA_C2430,Genome
2546553,2548457,CA_C2431,Genome
2548602,2549621,CA_C2432,Genome
2549785,2551086,CA_C2433,Genome
2551088,2552566,CA_C2434,Genome
2552563,2553237,CA_C2435,Genome
2553263,2554465,CA_C2436,Genome
2554635,2555234,CA_C2437,Genome
2555570,2556112,CA_C2438,Genome
2556092,2556913,CA_C2439,Genome
2556926,2557726,CA_C2440,Genome
2558222,2559637,CA_C2441,Genome
2559657,2560685,CA_C2442,Genome
2560682,2561845,CA_C2443,Genome
2561850,2562116,CA_C2444,Genome
2562274,2563449,CA_C2445,Genome
2563587,2564120,CA_C2446,Genome
2564176,2564724,CA_C2447,Genome
2565176,2566315,CA_C2448,Genome
2566347,2567549,CA_C2449,Genome
2567618,2567995,CA_C2450,Genome
2568042,2569082,CA_C2451,Genome
2569257,2569682,CA_C2452,Genome
2569764,2570495,CA_C2453,Genome
2570618,2571442,CA_C2454,Genome
2571459,2572184,CA_C2455,Genome
2572354,2572752,CA_C2456,Genome
2572838,2573095,CA_C2457,Genome
2573626,2574480,CA_C2458,Genome
2574482,2576158,CA_C2459,Genome
2576460,2577005,CA_C2460,Genome
2577113,2577913,CA_C2461,Genome
2577937,2578719,CA_C2462,Genome
2578740,2579573,CA_C2463,Genome
2579934,2580353,CA_C2464,Genome
2580626,2581420,CA_C2465,Genome
2581512,2581910,CA_C2466,Genome
2582079,2582402,CA_C2467,Genome
2582421,2582843,CA_C2468,Genome
2583198,2583437,CA_C2470,Genome
2584380,2585132,CA_C2472,Genome
2585196,2585432,CA_C2473,Genome
2585433,2585885,CA_C2474,Genome
2586042,2586506,CA_C2475,Genome
2586521,2586865,CA_C2476,Genome
2586897,2587856,CA_C2477,Genome
2588003,2588833,CA_C2478,Genome
2589011,2589457,CA_C2479,Genome
2589459,2589989,CA_C2480,Genome
2590004,2590537,CA_C2481,Genome
2590686,2591282,CA_C2482,Genome
2591587,2592549,CA_C2483,Genome
2592586,2593548,CA_C2484,Genome
2593809,2595137,CA_C2485,Genome
2595228,2595665,CA_C2486,Genome
2595805,2596314,CA_C2487,Genome
2596376,2596930,CA_C2488,Genome
2597236,2598540,CA_C2490,Genome
2598885,2599352,CA_C2491,Genome
2599395,2599685,CA_C2492,Genome
2599701,2600966,CA_C2493,Genome
2601128,2601538,CA_C2494,Genome
2601592,2601786,CA_C2495,Genome
2601929,2602555,CA_C2496,Genome
2602638,2603393,CA_C2497,Genome
2604381,2606300,CA_C2498,Genome
2606405,2609926,CA_C2499,Genome
2610008,2610604,CA_C2500,Genome
2610800,2611147,CA_C2501,Genome
2611147,2611485,CA_C2502,Genome
2611560,2611979,CA_C2503,Genome
2612211,2612384,CA_C2504,Genome
2612488,2612949,CA_C2505,Genome
2613153,2616281,CA_C2506,Genome
2616406,2616612,CA_C2507,Genome
2616627,2617175,CA_C2508,Genome
2617354,2617848,CA_C2509,Genome
2618248,2618847,CA_C2510,Genome
2618902,2619486,CA_C2511,Genome
2620504,2620833,CA_C2513,Genome
2621016,2623964,CA_C2514,Genome
2624118,2624786,CA_C2515,Genome
2625465,2627138,CA_C2517,Genome
2627564,2628283,CA_C2518,Genome
2628641,2629282,CA_C2520,Genome
2629486,2630157,CA_C2521,Genome
2630189,2630938,CA_C2522,Genome
2630931,2632274,CA_C2523,Genome
2632271,2632855,CA_C2524,Genome
2632856,2635324,CA_C2525,Genome
2635339,2635695,CA_C2526,Genome
2636562,2637515,CA_C2528,Genome
2637635,2638111,CA_C2529,Genome
2638197,2638694,CA_C2530,Genome
2638739,2639365,CA_C2531,Genome
2639504,2641039,CA_C2532,Genome
2641268,2642428,CA_C2533,Genome
2642771,2643994,CA_C2534,Genome
2644386,2645444,CA_C2535,Genome
2645558,2646739,CA_C2536,Genome
2646809,2647390,CA_C2537,Genome
2647947,2648396,CA_C2539,Genome
2648662,2649573,CA_C2540,Genome
2649664,2650002,CA_C2541,Genome
2650203,2651606,CA_C2542,Genome
2651623,2652804,CA_C2543,Genome
2652820,2653608,CA_C2544,Genome
2653629,2653778,CA_C2545,Genome
2653807,2654502,CA_C2546,Genome
2654663,2656660,CA_C2547,Genome
2656924,2657274,CA_C2548,Genome
2657657,2658505,CA_C2549,Genome
2658508,2659470,CA_C2550,Genome
2659515,2660237,CA_C2551,Genome
2660657,2660872,CA_C2552,Genome
2660883,2661359,CA_C2553,Genome
2661538,2661678,CA_C2554,Genome
2661749,2661958,CA_C2555,Genome
2662285,2663781,CA_C2556,Genome
2664143,2664517,CA_C2557,Genome
2664521,2664769,CA_C2558,Genome
2665450,2665905,CA_C2560,Genome
2665988,2666488,CA_C2561,Genome
2667823,2668824,CA_C2564,Genome
2668846,2669538,CA_C2565,Genome
2669721,2670287,CA_C2566,Genome
2670405,2671067,CA_C2567,Genome
2671095,2671448,CA_C2568,Genome
2671556,2671951,CA_C2569,Genome
2672224,2673306,CA_C2570,Genome
2673404,2673907,CA_C2571,Genome
2674010,2674864,CA_C2572,Genome
2675144,2675761,CA_C2573,Genome
2675863,2676636,CA_C2574,Genome
2676666,2677253,CA_C2575,Genome
2677287,2677766,CA_C2576,Genome
2677768,2678895,CA_C2577,Genome
2678895,2680262,CA_C2578,Genome
2680243,2680839,CA_C2579,Genome
2680836,2681483,CA_C2580,Genome
2681467,2684475,CA_C2581,Genome
2684618,2686786,CA_C2582,Genome
2686804,2688933,CA_C2583,Genome
2688963,2690408,CA_C2584,Genome
2690566,2691027,CA_C2585,Genome
2691024,2691473,CA_C2586,Genome
2691448,2692677,CA_C2587,Genome
2692680,2693459,CA_C2588,Genome
2693452,2694822,CA_C2589,Genome
2694794,2695399,CA_C2590,Genome
2695396,2696034,CA_C2591,Genome
2696018,2698999,CA_C2592,Genome
2699547,2700164,CA_C2593,Genome
2700901,2701080,CA_C2595,Genome
2701227,2702672,CA_C2596,Genome
2702916,2703380,CA_C2597,Genome
2703596,2703826,CA_C2598,Genome
2704074,2704322,CA_C2599,Genome
2704437,2705693,CA_C2600,Genome
2705877,2706701,CA_C2601,Genome
2706720,2707580,CA_C2602,Genome
2707843,2708343,CA_C2603,Genome
2708970,2709554,CA_C2605,Genome
2709644,2710285,CA_C2606,Genome
2710314,2711117,CA_C2607,Genome
2711293,2712147,CA_C2608,Genome
2712337,2712756,CA_C2609,Genome
2713046,2714518,CA_C2610,Genome
2714534,2715157,CA_C2611,Genome
2715316,2716818,CA_C2612,Genome
2717044,2717985,CA_C2613,Genome
2718462,2719109,CA_C2614,Genome
2719265,2719726,CA_C2615,Genome
2719849,2720322,CA_C2616,Genome
2720374,2722368,CA_C2617,Genome
2722567,2723151,CA_C2618,Genome
2723271,2724092,CA_C2619,Genome
2724429,2725466,CA_C2620,Genome
2725537,2726514,CA_C2621,Genome
2726730,2727653,CA_C2622,Genome
2727973,2733336,CA_C2623,Genome
2733541,2734542,CA_C2624,Genome
2734608,2735420,CA_C2625,Genome
2735483,2736229,CA_C2626,Genome
2736240,2736875,CA_C2627,Genome
2736903,2737553,CA_C2628,Genome
2737681,2738772,CA_C2629,Genome
2738788,2739831,CA_C2630,Genome
2739855,2740544,CA_C2631,Genome
2740702,2741736,CA_C2632,Genome
2741747,2742811,CA_C2633,Genome
2743046,2743462,CA_C2634,Genome
2743547,2744494,CA_C2635,Genome
2744659,2745261,CA_C2636,Genome
2745251,2747587,CA_C2637,Genome
2747661,2749361,CA_C2638,Genome
2749506,2750804,CA_C2639,Genome
2751265,2751846,CA_C2640,Genome
2751970,2753265,CA_C2641,Genome
2753382,2754164,CA_C2642,Genome
2754189,2754980,CA_C2643,Genome
2755119,2758316,CA_C2644,Genome
2758430,2759485,CA_C2645,Genome
2759969,2760523,CA_C2646,Genome
2760585,2761289,CA_C2647,Genome
2761453,2762271,CA_C2648,Genome
2762341,2763168,CA_C2649,Genome
2763544,2764440,CA_C2650,Genome
2764433,2765173,CA_C2651,Genome
2765191,2766051,CA_C2652,Genome
2766072,2766512,CA_C2653,Genome
2766514,2767437,CA_C2654,Genome
2767725,2768348,CA_C2655,Genome
2768386,2769234,CA_C2656,Genome
2769235,2769984,CA_C2657,Genome
2770189,2772279,CA_C2658,Genome
2772756,2772947,CA_C2659,Genome
2773031,2776465,CA_C2660,Genome
2776728,2777609,CA_C2661,Genome
2777684,2777881,CA_C2662,Genome
2778029,2778796,CA_C2663,Genome
2781106,2781573,CA_C2664,Genome
2781575,2782180,CA_C2665,Genome
2782286,2783671,CA_C2666,Genome
2783736,2785334,CA_C2667,Genome
2785473,2785700,CA_C2668,Genome
2785748,2787178,CA_C2669,Genome
2787198,2788655,CA_C2670,Genome
2788677,2788976,CA_C2671,Genome
2789205,2789477,CA_C2672,Genome
2789552,2791561,CA_C2673,Genome
2791594,2793864,CA_C2674,Genome
2794118,2794414,CA_C2675,Genome
2794724,2795452,CA_C2676,Genome
2795526,2796239,CA_C2677,Genome
2796301,2798301,CA_C2678,Genome
2798521,2800683,CA_C2679,Genome
2800720,2802072,CA_C2680,Genome
2802422,2802700,CA_C2681,Genome
2802832,2803041,CA_C2682,Genome
2803064,2803345,CA_C2683,Genome
2803620,2804609,CA_C2684,Genome
2804665,2806938,CA_C2685,Genome
2807123,2808478,CA_C2686,Genome
2808658,2810802,CA_C2687,Genome
2810850,2811665,CA_C2688,Genome
2812375,2812908,CA_C2689,Genome
2813051,2813866,CA_C2690,Genome
2813991,2814971,CA_C2691,Genome
2815068,2815682,CA_C2692,Genome
2816104,2816562,CA_C2693,Genome
2816779,2816940,CA_C2694,Genome
2817677,2818174,CA_C2695,Genome
2819126,2819647,CA_C2696,Genome
2819666,2820643,CA_C2697,Genome
2821591,2823123,CA_C2700,Genome
2823268,2824725,CA_C2701,Genome
2825193,2826950,CA_C2702,Genome
2827075,2828706,CA_C2703,Genome
2828745,2829032,CA_C2704,Genome
2829361,2830035,CA_C2705,Genome
2830041,2830751,CA_C2706,Genome
2830783,2831661,CA_C2707,Genome
2831733,2832581,CA_C2708,Genome
2832686,2833696,CA_C2709,Genome
2833715,2834494,CA_C2710,Genome
2834513,2835652,CA_C2711,Genome
2835666,2836451,CA_C2712,Genome
2836627,2837271,CA_C2713,Genome
2837833,2839764,CA_C2714,Genome
2839857,2841080,CA_C2716,Genome
2841210,2841938,CA_C2717,Genome
2841950,2843305,CA_C2718,Genome
2843331,2844647,CA_C2719,Genome
2844876,2846291,CA_C2720,Genome
2846301,2846855,CA_C2721,Genome
2847004,2848116,CA_C2722,Genome
2848318,2849715,CA_C2723,Genome
2849739,2850212,CA_C2724,Genome
2850222,2851214,CA_C2725,Genome
2851254,2851421,CA_C2726,Genome
2851563,2852330,CA_C2727,Genome
2852533,2853165,CA_C2728,Genome
2853332,2854243,CA_C2729,Genome
2854394,2855305,CA_C2730,Genome
2855353,2857980,CA_C2731,Genome
2858003,2858659,CA_C2732,Genome
2858726,2859475,CA_C2733,Genome
2859475,2860380,CA_C2734,Genome
2860499,2861176,CA_C2735,Genome
2861388,2864879,CA_C2736,Genome
2864860,2866086,CA_C2737,Genome
2866332,2866988,CA_C2738,Genome
2867067,2867597,CA_C2739,Genome
2867695,2868987,CA_C2740,Genome
2869203,2869934,CA_C2741,Genome
2869983,2870303,CA_C2742,Genome
2870417,2871706,CA_C2743,Genome
2872016,2872366,CA_C2744,Genome
2872493,2873860,CA_C2745,Genome
2873988,2875700,CA_C2746,Genome
2875845,2877134,CA_C2747,Genome
2877184,2878629,CA_C2748,Genome
2878798,2879340,CA_C2749,Genome
2879543,2881135,CA_C2750,Genome
2881274,2881777,CA_C2751,Genome
2881996,2882577,CA_C2752,Genome
2882875,2884107,CA_C2753,Genome
2885724,2887454,CA_C2755,Genome
2887417,2889195,CA_C2756,Genome
2889245,2890114,CA_C2757,Genome
2890188,2891054,CA_C2758,Genome
2891279,2891965,CA_C2759,Genome
2891966,2893414,CA_C2760,Genome
2893667,2894650,CA_C2761,Genome
2894650,2895807,CA_C2762,Genome
2895875,2897590,CA_C2763,Genome
2897837,2898601,CA_C2765,Genome
2898757,2899716,CA_C2766,Genome
2899713,2900114,CA_C2767,Genome
2900116,2900766,CA_C2768,Genome
2900960,2901484,CA_C2769,Genome
2903344,2904633,CA_C2772,Genome
2905472,2906086,CA_C2773,Genome
2906283,2908052,CA_C2774,Genome
2908096,2908959,CA_C2775,Genome
2909074,2909934,CA_C2776,Genome
2910254,2910484,CA_C2777,Genome
2910545,2910709,CA_C2778,Genome
2910825,2911022,CA_C2779,Genome
2911042,2911338,CA_C2780,Genome
2911603,2912145,CA_C2781,Genome
2912258,2913190,CA_C2782,Genome
2913335,2914618,CA_C2783,Genome
2914949,2915713,CA_C2784,Genome
2915710,2915901,CA_C2785,Genome
2915968,2916270,CA_C2786,Genome
2916439,2917104,CA_C2787,Genome
2917120,2918196,CA_C2788,Genome
2918423,2918695,CA_C2789,Genome
2918953,2919117,CA_C2790,Genome
2919291,2920676,CA_C2791,Genome
2920964,2921584,CA_C2792,Genome
2921671,2922138,CA_C2793,Genome
2922143,2922595,CA_C2794,Genome
2922588,2923595,CA_C2795,Genome
2923607,2924791,CA_C2796,Genome
2924956,2925387,CA_C2797,Genome
2925508,2926695,CA_C2798,Genome
2926838,2927296,CA_C2799,Genome
2927351,2928028,CA_C2800,Genome
2928157,2928978,CA_C2801,Genome
2929121,2931004,CA_C2802,Genome
2931267,2932979,CA_C2803,Genome
2933190,2934011,CA_C2804,Genome
2934058,2935302,CA_C2805,Genome
2935499,2936452,CA_C2806,Genome
2936552,2937292,CA_C2807,Genome
2937429,2939648,CA_C2808,Genome
2939748,2940044,CA_C2809,Genome
2940353,2942539,CA_C2810,Genome
2943041,2943355,CA_C2811,Genome
2944093,2944548,CA_C2814,Genome
2945021,2945569,CA_C2816,Genome
2945777,2946523,CA_C2817,Genome
2946629,2947468,CA_C2818,Genome
2947625,2949076,CA_C2819,Genome
2949441,2950730,CA_C2820,Genome
2950778,2952814,CA_C2821,Genome
2953028,2954026,CA_C2822,Genome
2954268,2954579,CA_C2823,Genome
2954604,2957084,CA_C2824,Genome
2957099,2957545,CA_C2825,Genome
2957841,2958446,CA_C2826,Genome
2958739,2959347,CA_C2827,Genome
2959363,2959749,CA_C2828,Genome
2959977,2960516,CA_C2829,Genome
2960582,2960857,CA_C2830,Genome
2961113,2961808,CA_C2831,Genome
2961855,2963036,CA_C2832,Genome
2963141,2964175,CA_C2833,Genome
2964322,2965464,CA_C2834,Genome
2966936,2967856,CA_C2836,Genome
2968133,2969386,CA_C2837,Genome
2969475,2969933,CA_C2838,Genome
2969930,2970643,CA_C2839,Genome
2970636,2971076,CA_C2840,Genome
2971096,2971725,CA_C2841,Genome
2971976,2974132,CA_C2842,Genome
2974283,2975632,CA_C2843,Genome
2975675,2976619,CA_C2844,Genome
2976659,2977648,CA_C2845,Genome
2977874,2980393,CA_C2846,Genome
2980619,2981143,CA_C2847,Genome
2981630,2983201,CA_C2849,Genome
2983194,2984327,CA_C2850,Genome
2984520,2985149,CA_C2851,Genome
2985444,2986124,CA_C2852,Genome
2986097,2987104,CA_C2853,Genome
2987112,2989331,CA_C2854,Genome
2989493,2989759,CA_C2855,Genome
2990054,2991229,CA_C2856,Genome
2992090,2992656,CA_C2857,Genome
2992844,2993866,CA_C2858,Genome
2994047,2994301,CA_C2859,Genome
2994392,2995141,CA_C2860,Genome
2995362,2996399,CA_C2861,Genome
2996634,2997890,CA_C2862,Genome
2997945,2998652,CA_C2863,Genome
2998857,2999258,CA_C2864,Genome
2999272,3000672,CA_C2865,Genome
3000685,3001533,CA_C2866,Genome
3001565,3003082,CA_C2867,Genome
3003093,3003632,CA_C2868,Genome
3003635,3004114,CA_C2869,Genome
3004163,3004408,CA_C2870,Genome
3004482,3005147,CA_C2871,Genome
3005162,3005527,CA_C2872,Genome
3005963,3007141,CA_C2873,Genome
3007468,3008625,CA_C2874,Genome
3008668,3009702,CA_C2875,Genome
3009765,3010253,CA_C2876,Genome
3010601,3011263,CA_C2877,Genome
3011263,3012069,CA_C2878,Genome
3012129,3012758,CA_C2879,Genome
3012758,3013216,CA_C2880,Genome
3013271,3013723,CA_C2881,Genome
3013809,3014861,CA_C2882,Genome
3014873,3015451,CA_C2883,Genome
3015472,3016551,CA_C2884,Genome
3016633,3017490,CA_C2885,Genome
3017487,3018440,CA_C2886,Genome
3018447,3019034,CA_C2887,Genome
3019235,3019447,CA_C2888,Genome
3019655,3021106,CA_C2889,Genome
3021889,3025362,CA_C2891,Genome
3025757,3027364,CA_C2892,Genome
3027579,3027866,CA_C2893,Genome
3027958,3028371,CA_C2894,Genome
3028388,3029419,CA_C2895,Genome
3029662,3031029,CA_C2896,Genome
3031250,3032404,CA_C2897,Genome
3032436,3033101,CA_C2898,Genome
3033345,3033761,CA_C2899,Genome
3033758,3034801,CA_C2900,Genome
3034752,3035558,CA_C2901,Genome
3035562,3036404,CA_C2902,Genome
3036519,3038081,CA_C2903,Genome
3038625,3038861,CA_C2904,Genome
3039372,3040274,CA_C2905,Genome
3040341,3041342,CA_C2906,Genome
3042134,3043258,CA_C2907,Genome
3043298,3044332,CA_C2908,Genome
3044344,3045099,CA_C2909,Genome
3045114,3046121,CA_C2910,Genome
3046293,3047417,CA_C2911,Genome
3047638,3048936,CA_C2912,Genome
3049395,3050225,CA_C2914,Genome
3050244,3051089,CA_C2915,Genome
3051111,3051494,CA_C2916,Genome
3051540,3052358,CA_C2917,Genome
3052383,3053363,CA_C2918,Genome
3053542,3054321,CA_C2919,Genome
3054432,3055019,CA_C2920,Genome
3055016,3056122,CA_C2921,Genome
3056136,3056903,CA_C2922,Genome
3056923,3057723,CA_C2923,Genome
3057724,3057918,CA_C2924,Genome
3058364,3058849,CA_C2925,Genome
3058860,3059666,CA_C2926,Genome
3059672,3060499,CA_C2927,Genome
3060781,3061413,CA_C2928,Genome
3061465,3062031,CA_C2929,Genome
3062129,3063295,CA_C2930,Genome
3063297,3064502,CA_C2931,Genome
3064514,3065452,CA_C2932,Genome
3065592,3066401,CA_C2933,Genome
3066542,3066880,CA_C2934,Genome
3067021,3067491,CA_C2935,Genome
3067694,3068521,CA_C2936,Genome
3068713,3069636,CA_C2937,Genome
3069686,3070705,CA_C2938,Genome
3070820,3071467,CA_C2939,Genome
3071487,3072695,CA_C2940,Genome
3072708,3073514,CA_C2941,Genome
3073769,3074245,CA_C2942,Genome
3074422,3075933,CA_C2943,Genome
3076130,3077641,CA_C2944,Genome
3077796,3078770,CA_C2945,Genome
3078767,3079159,CA_C2946,Genome
3079332,3081518,CA_C2947,Genome
3081836,3083419,CA_C2948,Genome
3083542,3084459,CA_C2949,Genome
3084510,3085274,CA_C2950,Genome
3085419,3086345,CA_C2951,Genome
3086342,3087196,CA_C2952,Genome
3087271,3087792,CA_C2953,Genome
3087812,3088240,CA_C2954,Genome
3088430,3089194,CA_C2955,Genome
3089379,3090791,CA_C2956,Genome
3091014,3091319,CA_C2957,Genome
3091364,3091858,CA_C2958,Genome
3092319,3093488,CA_C2959,Genome
3093509,3094498,CA_C2960,Genome
3094510,3096003,CA_C2961,Genome
3096016,3097029,CA_C2962,Genome
3097243,3098667,CA_C2963,Genome
3098725,3100407,CA_C2964,Genome
3100483,3100797,CA_C2965,Genome
3100856,3101620,CA_C2966,Genome
3102122,3102838,CA_C2967,Genome
3103081,3104151,CA_C2968,Genome
3104266,3104883,CA_C2969,Genome
3105090,3106244,CA_C2970,Genome
3106328,3107482,CA_C2971,Genome
3107479,3108618,CA_C2972,Genome
3108784,3109425,CA_C2973,Genome
3109429,3110649,CA_C2974,Genome
3110864,3111127,CA_C2975,Genome
3111491,3112927,CA_C2976,Genome
3112931,3114367,CA_C2977,Genome
3114382,3114675,CA_C2978,Genome
3114718,3116010,CA_C2979,Genome
3116385,3118832,CA_C2981,Genome
3119141,3119974,CA_C2982,Genome
3120028,3120882,CA_C2983,Genome
3120956,3121621,CA_C2984,Genome
3121654,3123129,CA_C2985,Genome
3123195,3124025,CA_C2986,Genome
3124012,3124569,CA_C2987,Genome
3124747,3125880,CA_C2988,Genome
3126129,3126890,CA_C2989,Genome
3127359,3127556,CA_C2990,Genome
3127610,3129544,CA_C2991,Genome
3129917,3130705,CA_C2992,Genome
3130902,3131888,CA_C2993,Genome
3131917,3133044,CA_C2994,Genome
3133109,3133582,CA_C2995,Genome
3133673,3136831,CA_C2996,Genome
3136846,3137466,CA_C2997,Genome
3137719,3138807,CA_C2998,Genome
3138843,3139094,CA_C2999,Genome
3139107,3139490,CA_C3000,Genome
3139492,3139887,CA_C3001,Genome
3140116,3140679,CA_C3002,Genome
3140970,3141761,CA_C3003,Genome
3141761,3142222,CA_C3004,Genome
3142226,3143230,CA_C3005,Genome
3143268,3146198,CA_C3006,Genome
3146316,3147902,CA_C3007,Genome
3148345,3148746,CA_C3008,Genome
3148872,3149759,CA_C3009,Genome
3149865,3151451,CA_C3010,Genome
3151847,3153745,CA_C3012,Genome
3153861,3154589,CA_C3013,Genome
3154715,3156025,CA_C3014,Genome
3156490,3157557,CA_C3015,Genome
3157538,3158551,CA_C3016,Genome
3158795,3159643,CA_C3017,Genome
3159840,3160394,CA_C3018,Genome
3160464,3161714,CA_C3019,Genome
3162052,3163218,CA_C3020,Genome
3163385,3164044,CA_C3021,Genome
3164281,3164967,CA_C3022,Genome
3165052,3165540,CA_C3023,Genome
3165596,3166393,CA_C3024,Genome
3166406,3167404,CA_C3025,Genome
3167419,3168321,CA_C3026,Genome
3168339,3169517,CA_C3027,Genome
3169687,3170469,CA_C3028,Genome
3171486,3172673,CA_C3030,Genome
3172870,3173928,CA_C3031,Genome
3174101,3174997,CA_C3032,Genome
3175197,3176252,CA_C3033,Genome
3176362,3178158,CA_C3034,Genome
3178348,3179190,CA_C3035,Genome
3179380,3183435,CA_C3036,Genome
3183706,3184710,CA_C3037,Genome
3184955,3188062,CA_C3038,Genome
3188685,3189686,CA_C3039,Genome
3189808,3190506,CA_C3040,Genome
3190753,3191811,CA_C3041,Genome
3191801,3192814,CA_C3042,Genome
3192850,3193524,CA_C3043,Genome
3193537,3194220,CA_C3044,Genome
3194320,3195084,CA_C3045,Genome
3195096,3196121,CA_C3046,Genome
3196134,3197696,CA_C3047,Genome
3197724,3198926,CA_C3048,Genome
3198948,3200090,CA_C3049,Genome
3200101,3201291,CA_C3050,Genome
3201305,3202486,CA_C3051,Genome
3202483,3203541,CA_C3052,Genome
3203561,3204106,CA_C3053,Genome
3204099,3204689,CA_C3054,Genome
3204686,3205780,CA_C3055,Genome
3205777,3206481,CA_C3056,Genome
3206486,3207748,CA_C3057,Genome
3207777,3208829,CA_C3058,Genome
3208846,3209517,CA_C3059,Genome
3209820,3210518,CA_C3060,Genome
3210531,3211214,CA_C3061,Genome
3211249,3212013,CA_C3062,Genome
3212042,3213061,CA_C3063,Genome
3213138,3214274,CA_C3064,Genome
3214261,3215556,CA_C3065,Genome
3215559,3216716,CA_C3066,Genome
3216728,3218047,CA_C3067,Genome
3218136,3219254,CA_C3068,Genome
3219251,3220150,CA_C3069,Genome
3220253,3221365,CA_C3070,Genome
3221365,3222483,CA_C3071,Genome
3222505,3223557,CA_C3072,Genome
3223569,3224237,CA_C3073,Genome
3224531,3225016,CA_C3074,Genome
3225097,3226164,CA_C3075,Genome
3226192,3227097,CA_C3076,Genome
3227206,3228828,CA_C3077,Genome
3228844,3230055,CA_C3078,Genome
3230028,3230873,CA_C3079,Genome
3231045,3232007,CA_C3080,Genome
3232215,3232799,CA_C3081,Genome
3232907,3233764,CA_C3082,Genome
3233769,3234086,CA_C3083,Genome
3234223,3235461,CA_C3084,Genome
3235722,3237806,CA_C3085,Genome
3239451,3241070,CA_C3087,Genome
3241502,3243505,CA_C3088,Genome
3243551,3243928,CA_C3089,Genome
3244003,3244566,CA_C3090,Genome
3244580,3245428,CA_C3091,Genome
3245510,3246205,CA_C3092,Genome
3246368,3247360,CA_C3093,Genome
3247353,3247985,CA_C3094,Genome
3248227,3249024,CA_C3095,Genome
3249047,3249868,CA_C3096,Genome
3250188,3250580,CA_C3097,Genome
3250606,3251040,CA_C3098,Genome
3251194,3251928,CA_C3099,Genome
3251941,3252744,CA_C3100,Genome
3252741,3253601,CA_C3101,Genome
3253586,3254431,CA_C3102,Genome
3254512,3254856,CA_C3103,Genome
3254878,3255825,CA_C3104,Genome
3255889,3256509,CA_C3105,Genome
3256537,3256932,CA_C3106,Genome
3256961,3257332,CA_C3107,Genome
3257447,3257560,CA_C3108,Genome
3257576,3257794,CA_C3109,Genome
3257802,3258080,CA_C3110,Genome
3258093,3258845,CA_C3111,Genome
3258846,3259493,CA_C3112,Genome
3259515,3260798,CA_C3113,Genome
3260799,3261239,CA_C3114,Genome
3261263,3261436,CA_C3115,Genome
3261449,3261946,CA_C3116,Genome
3261971,3262324,CA_C3117,Genome
3262346,3262885,CA_C3118,Genome
3262912,3263310,CA_C3119,Genome
3263342,3263527,CA_C3120,Genome
3263543,3264085,CA_C3121,Genome
3264108,3264428,CA_C3122,Genome
3264445,3264813,CA_C3123,Genome
3264839,3265093,CA_C3124,Genome
3265116,3265319,CA_C3125,Genome
3265309,3265752,CA_C3126,Genome
3265770,3266438,CA_C3127,Genome
3266455,3266790,CA_C3128,Genome
3266813,3267094,CA_C3129,Genome
3267163,3267996,CA_C3130,Genome
3268050,3268346,CA_C3131,Genome
3268346,3268966,CA_C3132,Genome
3268991,3269620,CA_C3133,Genome
3269683,3269991,CA_C3134,Genome
3270300,3271493,CA_C3136,Genome
3271523,3273586,CA_C3138,Genome
3273758,3274228,CA_C3139,Genome
3274414,3274791,CA_C3140,Genome
3274884,3275123,CA_C3141,Genome
3275271,3278819,CA_C3142,Genome
3278841,3282566,CA_C3143,Genome
3282991,3283362,CA_C3145,Genome
3283414,3283920,CA_C3146,Genome
3284106,3284795,CA_C3147,Genome
3284848,3285273,CA_C3148,Genome
3285307,3285828,CA_C3149,Genome
3285878,3286108,CA_C3150,Genome
3286143,3286292,CA_C3151,Genome
3286509,3287702,CA_C3151a,Genome
3288152,3288790,CA_C3152,Genome
3288856,3289374,CA_C3153,Genome
3289380,3290138,CA_C3154,Genome
